method,sample_id,coverage_score,acceptance_completeness,dependency_capture_rate,rework_rate,time_to_ready_minutes,reviewer_edits_per_story,governance_block_rate
B2_generic_llm,U02858,8.14,6.9,0.7597,0.3119,115.63,3.7122,0.2484
B2_generic_llm,U02872,8.26,6.96,0.6594,0.3278,114.54,3.7114,0.2485
B2_generic_llm,U02886,8.08,7.11,0.6772,0.3327,115.27,3.7454,0.253
B2_generic_llm,U02900,8.2,7.05,0.6734,0.3526,117.74,3.8779,0.2675
B2_generic_llm,U02914,8.14,6.9,0.7618,0.305,114.94,3.6651,0.2429
B2_generic_llm,U02928,8.26,6.96,0.6584,0.3312,114.88,3.7343,0.2513
B2_generic_llm,U02942,8.08,7.11,0.6824,0.3152,113.52,3.6272,0.239
B2_generic_llm,U02956,8.2,7.05,0.6743,0.3495,117.43,3.857,0.265
B2_generic_llm,U02970,8.14,6.9,0.757,0.3209,116.53,3.7726,0.2556
B2_generic_llm,U02984,8.26,6.96,0.6562,0.3383,115.59,3.7823,0.2569
B2_generic_llm,U02998,8.08,7.11,0.6826,0.3146,113.46,3.6229,0.2385
B2_generic_llm,U03012,8.2,7.05,0.6758,0.3444,116.92,3.8225,0.2609
B2_generic_llm,U03026,8.14,6.9,0.7592,0.3135,115.79,3.7227,0.2497
B2_generic_llm,U03040,8.26,6.96,0.6563,0.3382,115.58,3.7817,0.2569
B2_generic_llm,U03054,8.08,7.11,0.6762,0.3358,115.58,3.7665,0.2555
B2_generic_llm,U03068,8.2,7.05,0.6781,0.3369,116.17,3.772,0.2549
B2_generic_llm,U03082,8.14,6.9,0.7568,0.3215,116.59,3.7768,0.2561
B2_generic_llm,U03096,8.26,6.96,0.6593,0.3281,114.57,3.7136,0.2488
B2_generic_llm,U03110,8.08,7.11,0.6781,0.3298,114.98,3.7259,0.2507
B2_generic_llm,U03124,8.2,7.05,0.6808,0.3279,115.27,3.7109,0.2477
B2_generic_llm,U03138,8.14,6.9,0.7568,0.3217,116.61,3.7779,0.2562
B2_generic_llm,U03152,8.26,6.96,0.6533,0.3481,116.57,3.8489,0.2648
B2_generic_llm,U03166,8.08,7.11,0.6801,0.323,114.3,3.6801,0.2452
B2_generic_llm,U03180,8.2,7.05,0.6739,0.3509,117.57,3.8664,0.2661
B2_generic_llm,U03194,8.14,6.9,0.7579,0.318,116.24,3.7531,0.2533
B2_generic_llm,U03208,8.26,6.96,0.654,0.3457,116.33,3.8325,0.2629
B2_generic_llm,U03222,7.16,6.81,0.5941,0.3097,104.97,3.5931,0.2238
B2_generic_llm,U03236,7.16,6.81,0.5969,0.3002,104.02,3.5291,0.2162
B2_generic_llm,U03250,7.16,6.81,0.5896,0.3247,106.47,3.6944,0.2358
B2_generic_llm,U03264,7.16,6.81,0.5922,0.316,105.6,3.6358,0.2288
B2_generic_llm,U03278,8.08,7.11,0.6812,0.3192,113.92,3.6542,0.2422
B2_generic_llm,U03292,8.2,7.05,0.6759,0.3441,116.89,3.8206,0.2607
B2_generic_llm,U03306,8.14,6.9,0.7563,0.3232,116.76,3.7882,0.2574
B2_generic_llm,U03320,8.26,6.96,0.6556,0.3403,115.79,3.7958,0.2585
B2_generic_llm,U03334,8.08,7.11,0.682,0.3165,113.65,3.6359,0.24
B2_generic_llm,U03348,8.2,7.05,0.6796,0.332,115.68,3.7384,0.2509
B2_generic_llm,U03362,8.14,6.9,0.7558,0.325,116.94,3.8006,0.2589
B2_generic_llm,U03376,8.26,6.96,0.6597,0.3266,114.42,3.7034,0.2476
B2_generic_llm,U03390,8.08,7.11,0.6804,0.3221,114.21,3.6735,0.2445
B2_generic_llm,U03404,8.2,7.05,0.6775,0.3387,116.35,3.784,0.2563
B2_generic_llm,U03418,8.14,6.9,0.7583,0.3167,116.11,3.7445,0.2523
B2_generic_llm,U03432,8.26,6.96,0.6589,0.3293,114.69,3.7219,0.2498
B2_generic_llm,U03446,8.08,7.11,0.6793,0.3257,114.57,3.6982,0.2474
B2_generic_llm,U03460,8.2,7.05,0.6764,0.3425,116.73,3.8094,0.2593
B2_generic_llm,U03474,8.14,6.9,0.7606,0.309,115.34,3.6927,0.2461
B2_generic_llm,U03488,8.26,6.96,0.6578,0.333,115.06,3.7465,0.2527
B2_generic_llm,U03502,8.08,7.11,0.6831,0.3131,113.31,3.6129,0.2373
B2_generic_llm,U03516,8.2,7.05,0.6781,0.3367,116.15,3.7705,0.2547
B2_generic_llm,U03530,8.14,6.9,0.7609,0.3079,115.23,3.6849,0.2452
B2_generic_llm,U03544,8.26,6.96,0.6549,0.3427,116.03,3.8124,0.2605
B2_generic_llm,U03558,8.08,7.11,0.681,0.3199,113.99,3.6591,0.2428
B2_generic_llm,U03572,8.2,7.05,0.6799,0.331,115.58,3.7316,0.2501
B2_generic_llm,U03586,8.14,6.9,0.7611,0.3072,115.16,3.6801,0.2446
B2_generic_llm,U03600,8.26,6.96,0.6582,0.3317,114.93,3.738,0.2517
B2_generic_llm,U03614,8.08,7.11,0.6775,0.3316,115.16,3.738,0.2521
B2_generic_llm,U03628,8.2,7.05,0.6784,0.336,116.08,3.7658,0.2542
B2_generic_llm,U03642,8.14,6.9,0.7605,0.3091,115.35,3.6931,0.2462
B2_generic_llm,U03656,8.26,6.96,0.6581,0.332,114.96,3.7401,0.2519
B2_generic_llm,U03670,8.08,7.11,0.683,0.3132,113.32,3.6138,0.2374
B2_generic_llm,U03684,8.2,7.05,0.6786,0.3351,115.99,3.7593,0.2534
B2_generic_llm,U03698,8.14,6.9,0.7611,0.3073,115.17,3.6808,0.2447
B2_generic_llm,U03712,8.26,6.96,0.6588,0.3299,114.75,3.7256,0.2502
B2_generic_llm,U03726,8.08,7.11,0.6757,0.3375,115.75,3.7777,0.2568
B2_generic_llm,U03740,8.2,7.05,0.6797,0.3316,115.64,3.7361,0.2507
B2_generic_llm,U03754,8.14,6.9,0.7594,0.3129,115.73,3.7189,0.2492
B2_generic_llm,U03768,8.26,6.96,0.6579,0.3326,115.02,3.7439,0.2524
B2_generic_llm,U03782,8.08,7.11,0.6776,0.3312,115.12,3.7349,0.2517
B2_generic_llm,U03796,8.2,7.05,0.676,0.3439,116.87,3.8192,0.2605
B2_generic_llm,U03810,8.14,6.9,0.7599,0.3114,115.58,3.7083,0.248
B2_generic_llm,U03824,8.26,6.96,0.6515,0.3542,117.18,3.8895,0.2697
B2_generic_llm,U03838,8.08,7.11,0.6827,0.3144,113.44,3.6214,0.2383
B2_generic_llm,U03852,8.2,7.05,0.676,0.3438,116.86,3.8185,0.2604
B2_generic_llm,U03866,8.14,6.9,0.7584,0.3163,116.07,3.7414,0.2519
B2_generic_llm,U03880,8.26,6.96,0.6595,0.3275,114.51,3.7098,0.2483
B2_generic_llm,U03894,8.08,7.11,0.678,0.3299,114.99,3.7263,0.2507
B2_generic_llm,U03908,8.2,7.05,0.6739,0.351,117.58,3.8668,0.2661
B2_generic_llm,U03922,8.14,6.9,0.7554,0.3261,117.05,3.808,0.2598
B2_generic_llm,U03936,8.26,6.96,0.6592,0.3284,114.6,3.7159,0.2491
B2_generic_llm,U03950,8.2,7.05,0.6807,0.3281,115.29,3.7123,0.2478
B2_generic_llm,U03964,8.14,6.9,0.7555,0.3259,117.03,3.8066,0.2596
B2_generic_llm,U03978,8.26,6.96,0.6598,0.3263,114.39,3.7017,0.2474
B2_generic_llm,U03992,8.08,7.11,0.6744,0.3419,116.19,3.8074,0.2603
B2_generic_llm,U04006,8.2,7.05,0.6744,0.3493,117.41,3.8554,0.2648
B2_generic_llm,U04020,8.14,6.9,0.7547,0.3286,117.3,3.8244,0.2617
B2_generic_llm,U04034,8.26,6.96,0.6552,0.3417,115.93,3.8054,0.2597
B2_generic_llm,U04048,8.08,7.11,0.6807,0.3212,114.12,3.6673,0.2437
B2_generic_llm,U04062,8.2,7.05,0.6747,0.3483,117.31,3.8486,0.264
B2_generic_llm,U04076,8.14,6.9,0.7575,0.3193,116.37,3.7619,0.2543
B2_generic_llm,U04090,8.26,6.96,0.6507,0.3566,117.42,3.9059,0.2716
B2_generic_llm,U04104,8.08,7.11,0.6809,0.3204,114.04,3.6622,0.2431
B2_generic_llm,U04118,8.2,7.05,0.6757,0.3447,116.95,3.8245,0.2611
B2_generic_llm,U04132,8.14,6.9,0.7581,0.3173,116.17,3.7483,0.2527
B2_generic_llm,U04146,8.26,6.96,0.6532,0.3483,116.59,3.8497,0.2649
B2_generic_llm,U04160,8.08,7.11,0.6806,0.3213,114.13,3.6684,0.2439
B2_generic_llm,U04174,8.2,7.05,0.6756,0.3451,116.99,3.8268,0.2614
B2_generic_llm,U04188,8.14,6.9,0.7553,0.3265,117.09,3.8108,0.2601
B2_generic_llm,U04202,8.26,6.96,0.6573,0.3348,115.24,3.7587,0.2541
B2_generic_llm,U04216,8.08,7.11,0.6817,0.3178,113.78,3.6448,0.2411
B2_generic_llm,U04230,8.2,7.05,0.6769,0.341,116.58,3.7992,0.2581
B2_generic_llm,U04244,8.14,6.9,0.7537,0.3321,117.65,3.8482,0.2645
B2_generic_llm,U04258,8.26,6.96,0.6547,0.3435,116.11,3.8174,0.2611
B2_generic_llm,U04272,8.08,7.11,0.6814,0.3186,113.86,3.6501,0.2417
B2_generic_llm,U04286,8.2,7.05,0.6779,0.3375,116.23,3.7757,0.2553
B2_generic_llm,U04300,8.14,6.9,0.7589,0.3147,115.91,3.731,0.2507
B2_generic_llm,U04314,8.26,6.96,0.6594,0.3277,114.53,3.7107,0.2485
B2_generic_llm,U04328,8.08,7.11,0.6743,0.3425,116.25,3.811,0.2608
B2_generic_llm,U04342,8.2,7.05,0.6717,0.3582,118.3,3.9158,0.2719
B2_generic_llm,U04356,8.14,6.9,0.7584,0.3163,116.07,3.7413,0.2519
B2_generic_llm,U04370,8.26,6.96,0.6554,0.3411,115.87,3.8014,0.2592
B2_generic_llm,U04384,8.08,7.11,0.6779,0.3303,115.03,3.7287,0.251
B2_generic_llm,U04398,8.2,7.05,0.6753,0.3462,117.1,3.8347,0.2623
B2_generic_llm,U04412,8.14,6.9,0.7588,0.315,115.94,3.7331,0.2509
B2_generic_llm,U04426,8.26,6.96,0.6584,0.3309,114.85,3.7327,0.2511
B2_generic_llm,U04440,8.08,7.11,0.6807,0.3209,114.09,3.6657,0.2435
B2_generic_llm,U04454,8.2,7.05,0.673,0.3539,117.87,3.8863,0.2685
B2_generic_llm,U04468,8.14,6.9,0.7603,0.31,115.44,3.6989,0.2469
B2_generic_llm,U04482,8.26,6.96,0.6559,0.3393,115.69,3.7892,0.2578
B2_generic_llm,U04496,8.08,7.11,0.6796,0.3246,114.46,3.6904,0.2465
B2_generic_llm,U04510,8.2,7.05,0.6768,0.3412,116.6,3.8008,0.2583
B2_generic_llm,U04524,8.14,6.9,0.7588,0.315,115.94,3.733,0.2509
B2_generic_llm,U04538,8.26,6.96,0.6549,0.3428,116.04,3.8128,0.2606
B2_generic_llm,U04552,7.16,6.81,0.5971,0.2996,103.96,3.5245,0.2156
B2_generic_llm,U04566,8.56,6.69,0.5813,0.3724,119.64,3.9561,0.2759
B2_generic_llm,U04580,8.56,6.69,0.5782,0.3827,120.67,4.0254,0.2841
B2_generic_llm,U04594,8.08,7.11,0.677,0.3333,115.33,3.7495,0.2535
B2_generic_llm,U04608,7.16,6.81,0.5924,0.3153,105.53,3.6307,0.2282
B2_generic_llm,U04622,7.16,6.81,0.5915,0.3184,105.84,3.6517,0.2307
B2_generic_llm,U04636,8.08,7.11,0.6767,0.3345,115.45,3.7572,0.2544
B2_generic_llm,U04650,7.16,6.81,0.5964,0.3019,104.19,3.5402,0.2175
B2_generic_llm,U04664,8.08,7.11,0.6782,0.3293,114.93,3.7221,0.2502
B2_generic_llm,U04678,8.08,7.11,0.6827,0.3144,113.44,3.6219,0.2383
B2_generic_llm,U04692,8.08,7.11,0.6828,0.3139,113.39,3.6185,0.2379
B2_generic_llm,U04706,7.16,6.81,0.5969,0.3003,104.03,3.5298,0.2163
B2_generic_llm,U04720,8.08,7.11,0.6827,0.3142,113.42,3.6204,0.2382
B2_generic_llm,U04734,7.16,6.81,0.5939,0.3102,105.02,3.5965,0.2242
B2_generic_llm,U04748,8.08,7.11,0.6756,0.3381,115.81,3.7814,0.2572
B2_generic_llm,U04762,7.16,6.81,0.594,0.3101,105.01,3.5956,0.2241
B2_generic_llm,U04776,7.16,6.81,0.5905,0.3218,106.18,3.6744,0.2334
B2_generic_llm,U04790,8.08,7.11,0.682,0.3168,113.68,3.638,0.2403
B2_generic_llm,U04804,8.08,7.11,0.6805,0.3217,114.17,3.6713,0.2442
B2_generic_llm,U04818,7.16,6.81,0.5888,0.3274,106.74,3.7124,0.2379
B2_generic_llm,U04832,8.08,7.11,0.678,0.3301,115.01,3.7274,0.2509
B2_generic_llm,U04846,7.28,6.96,0.6632,0.3117,105.25,3.6589,0.2304
B2_generic_llm,U04860,7.28,6.96,0.6628,0.3132,105.4,3.6685,0.2315
B2_generic_llm,U04874,7.28,6.96,0.6584,0.3279,106.87,3.7683,0.2433
B2_generic_llm,U04888,7.28,6.96,0.6652,0.3051,104.59,3.6143,0.2251
B2_generic_llm,U04902,8.26,6.96,0.6542,0.345,116.26,3.8279,0.2623
B2_generic_llm,U04916,8.26,6.96,0.6576,0.3336,115.12,3.751,0.2532
B2_generic_llm,U04930,8.5,6.69,0.5822,0.3657,119.33,3.912,0.2713
B2_generic_llm,U04944,8.5,6.69,0.5851,0.3562,118.38,3.8476,0.2637
B2_generic_llm,U04958,8.32,6.96,0.6517,0.3656,117.12,3.9634,0.2764
B2_generic_llm,U04972,8.32,6.96,0.651,0.3678,117.34,3.9783,0.2781
B2_generic_llm,U04986,8.32,6.96,0.6535,0.3594,116.5,3.9221,0.2715
B2_generic_llm,U05000,8.26,6.96,0.7523,0.3437,116.89,3.9245,0.2724
B2_generic_llm,U00015,8.08,7.11,0.6797,0.3244,114.44,3.6895,0.2464
B2_generic_llm,U00030,8.2,7.05,0.675,0.3471,117.19,3.8408,0.2631
B2_generic_llm,U00045,8.14,6.9,0.7551,0.3274,117.18,3.8165,0.2608
B2_generic_llm,U00060,8.26,6.96,0.6544,0.3445,116.21,3.8245,0.2619
B2_generic_llm,U00075,8.08,7.11,0.6766,0.3346,115.46,3.7579,0.2545
B2_generic_llm,U00090,8.2,7.05,0.6805,0.3288,115.36,3.7169,0.2484
B2_generic_llm,U00105,8.14,6.9,0.7601,0.3106,115.5,3.7032,0.2474
B2_generic_llm,U00120,8.26,6.96,0.6556,0.3403,115.79,3.7962,0.2586
B2_generic_llm,U00135,8.26,6.96,0.6542,0.3452,116.28,3.8288,0.2625
B2_generic_llm,U00150,8.08,7.11,0.681,0.3201,114.01,3.6601,0.2429
B2_generic_llm,U00165,8.2,7.05,0.6769,0.3408,116.56,3.7981,0.258
B2_generic_llm,U00180,8.14,6.9,0.7536,0.3322,117.66,3.8492,0.2647
B2_generic_llm,U00195,8.26,6.96,0.6583,0.3314,114.9,3.7357,0.2514
B2_generic_llm,U00210,8.08,7.11,0.6807,0.3209,114.09,3.6656,0.2435
B2_generic_llm,U00225,8.2,7.05,0.6753,0.3462,117.1,3.8344,0.2623
B2_generic_llm,U00240,8.14,6.9,0.7583,0.3165,116.09,3.7431,0.2521
B2_generic_llm,U00255,8.26,6.96,0.6587,0.3302,114.78,3.7277,0.2505
B2_generic_llm,U00270,8.08,7.11,0.6772,0.3325,115.25,3.7439,0.2528
B2_generic_llm,U00285,8.2,7.05,0.6776,0.3387,116.35,3.7839,0.2563
B2_generic_llm,U00300,8.14,6.9,0.7582,0.317,116.14,3.746,0.2524
B2_generic_llm,U00315,8.26,6.96,0.6536,0.3472,116.48,3.8427,0.2641
B2_generic_llm,U00330,8.14,6.9,0.7606,0.3089,115.33,3.6916,0.246
B2_generic_llm,U00345,8.26,6.96,0.6577,0.3334,115.1,3.749,0.253
B2_generic_llm,U00360,8.14,6.9,0.762,0.3044,114.88,3.6614,0.2424
B2_generic_llm,U00375,8.26,6.96,0.6567,0.3368,115.44,3.7721,0.2557
B2_generic_llm,U00390,8.08,7.11,0.6776,0.3313,115.13,3.7354,0.2518
B2_generic_llm,U00405,8.2,7.05,0.6784,0.3358,116.06,3.7645,0.254
B2_generic_llm,U00420,8.14,6.9,0.7576,0.3188,116.32,3.7583,0.2539
B2_generic_llm,U00435,8.26,6.96,0.6546,0.3436,116.12,3.8181,0.2612
B2_generic_llm,U00450,8.08,7.11,0.6786,0.3281,114.81,3.7139,0.2492
B2_generic_llm,U00465,8.2,7.05,0.6802,0.33,115.48,3.725,0.2493
B2_generic_llm,U00480,8.14,6.9,0.7536,0.3324,117.68,3.8503,0.2648
B2_generic_llm,U00495,8.26,6.96,0.6552,0.3416,115.92,3.8049,0.2596
B2_generic_llm,U00510,8.08,7.11,0.6804,0.322,114.2,3.6733,0.2444
B2_generic_llm,U00525,8.2,7.05,0.6797,0.3317,115.65,3.7364,0.2507
B2_generic_llm,U00540,8.14,6.9,0.762,0.3044,114.88,3.6611,0.2424
B2_generic_llm,U00555,8.26,6.96,0.6601,0.3252,114.28,3.6943,0.2465
B2_generic_llm,U00570,8.08,7.11,0.6791,0.3262,114.62,3.7014,0.2478
B2_generic_llm,U00585,8.2,7.05,0.6731,0.3535,117.83,3.8838,0.2682
B2_generic_llm,U00600,8.14,6.9,0.7588,0.3148,115.92,3.7313,0.2507
B2_generic_llm,U00615,8.26,6.96,0.6569,0.336,115.36,3.7667,0.2551
B2_generic_llm,U00630,8.2,7.05,0.677,0.3404,116.52,3.7954,0.2577
B2_generic_llm,U00645,8.14,6.9,0.7581,0.3174,116.18,3.7492,0.2528
B2_generic_llm,U00660,8.26,6.96,0.6523,0.3514,116.9,3.8708,0.2674
B2_generic_llm,U00675,8.08,7.11,0.6787,0.3276,114.76,3.7111,0.2489
B2_generic_llm,U00690,8.2,7.05,0.6773,0.3396,116.44,3.7903,0.2571
B2_generic_llm,U00705,8.14,6.9,0.7559,0.3247,116.91,3.7985,0.2587
B2_generic_llm,U00720,8.26,6.96,0.6579,0.3328,115.04,3.7456,0.2526
B2_generic_llm,U00735,8.08,7.11,0.6743,0.3424,116.24,3.8105,0.2607
B2_generic_llm,U00750,8.2,7.05,0.6762,0.3432,116.8,3.8143,0.2599
B2_generic_llm,U00765,8.14,6.9,0.7613,0.3066,115.1,3.6764,0.2442
B2_generic_llm,U00780,8.26,6.96,0.6583,0.3315,114.91,3.7367,0.2515
B2_generic_llm,U00795,8.08,7.11,0.6793,0.3257,114.57,3.6983,0.2474
B2_generic_llm,U00810,8.2,7.05,0.6739,0.3507,117.55,3.8651,0.2659
B2_generic_llm,U00825,8.14,6.9,0.7554,0.3262,117.06,3.8088,0.2599
B2_generic_llm,U00840,8.26,6.96,0.6588,0.3296,114.72,3.724,0.25
B2_generic_llm,U00855,8.08,7.11,0.6787,0.3276,114.76,3.711,0.2489
B2_generic_llm,U00870,8.2,7.05,0.6784,0.336,116.08,3.7655,0.2541
B3_jira_enhancer,U00001,9.2654,9.1563,0.8831,0.1322,72.09,2.5984,0.5568
B3_jira_enhancer,U00016,9.2392,9.133,0.8835,0.1439,71.76,2.815,0.5825
B3_jira_enhancer,U00031,9.0006,8.9184,0.8739,0.1504,74.55,2.8863,0.5832
B3_jira_enhancer,U00046,9.0038,8.9216,0.8577,0.1607,78.53,3.0474,0.6059
B3_jira_enhancer,U00061,8.6205,8.4957,0.8704,0.1621,75.08,3.1491,0.593
B3_jira_enhancer,U00076,8.7776,8.6361,0.8692,0.1498,75.03,2.8849,0.5706
B3_jira_enhancer,U00091,8.7799,8.6395,0.8731,0.1478,73.94,2.8363,0.5657
B3_jira_enhancer,U00106,8.6171,8.4923,0.8635,0.1652,76.41,3.136,0.5967
B3_jira_enhancer,U00121,8.5738,8.4632,0.86,0.1607,77.77,3.0474,0.5838
B3_jira_enhancer,U00136,8.668,8.5396,0.8775,0.156,73.3,3.0507,0.5818
B3_jira_enhancer,U00151,8.7057,8.573,0.8726,0.1543,74.22,2.9696,0.5776
B3_jira_enhancer,U00166,8.707,8.5717,0.8638,0.152,76.5,2.9022,0.5711
B3_jira_enhancer,U00181,8.6299,8.5048,0.87,0.1581,74.94,3.023,0.5817
B3_jira_enhancer,U00196,8.5297,8.4149,0.8697,0.1604,75.26,3.0665,0.5819
B3_jira_enhancer,U00211,8.7763,8.6377,0.8801,0.1522,72.32,2.9719,0.5782
B3_jira_enhancer,U00226,8.5914,8.4689,0.8625,0.1653,76.76,3.1374,0.5955
B3_jira_enhancer,U00241,8.7185,8.5808,0.8555,0.1659,78.28,3.1518,0.6036
B3_jira_enhancer,U00256,9.1382,9.0419,0.8817,0.1351,72.68,2.6417,0.5566
B3_jira_enhancer,U00271,9.0459,8.9589,0.8762,0.1458,74.14,2.8319,0.5763
B3_jira_enhancer,U00286,9.0588,8.9705,0.8738,0.1457,74.77,2.8306,0.5767
B3_jira_enhancer,U00301,9.14,9.044,0.8724,0.1423,74.52,2.6929,0.5695
B3_jira_enhancer,U00316,8.5778,8.4585,0.8729,0.1528,74.42,2.9214,0.5666
B3_jira_enhancer,U00331,8.7404,8.6009,0.8567,0.1558,77.89,2.9245,0.5794
B3_jira_enhancer,U00346,9.1304,9.0354,0.8657,0.1542,76.43,2.97,0.5992
B3_jira_enhancer,U00361,9.2096,9.1064,0.8807,0.1362,72.46,2.6197,0.5607
B3_jira_enhancer,U00376,8.6086,8.4848,0.8679,0.1527,75.62,2.9085,0.5674
B3_jira_enhancer,U00391,8.7955,8.6548,0.8797,0.1475,72.36,2.8645,0.5673
B3_jira_enhancer,U00406,8.5534,8.4347,0.8629,0.1654,76.84,3.1525,0.5945
B3_jira_enhancer,U00421,8.6544,8.5255,0.8616,0.163,76.75,3.0726,0.5923
B3_jira_enhancer,U00436,8.7644,8.6258,0.874,0.1489,73.79,2.8654,0.5679
B3_jira_enhancer,U00451,8.5267,8.4121,0.8693,0.1551,75.36,2.9439,0.5684
B3_jira_enhancer,U00466,8.8193,8.6763,0.8808,0.1541,72.06,3.0212,0.5854
B3_jira_enhancer,U00481,8.6097,8.4851,0.8592,0.1676,77.39,3.1581,0.6008
B3_jira_enhancer,U00496,8.9975,8.9155,0.8684,0.1397,76.14,2.6531,0.5567
B3_jira_enhancer,U00511,9.0998,9.0077,0.8762,0.1443,73.75,2.7641,0.5737
B3_jira_enhancer,U00526,9.1632,9.0649,0.873,0.1506,74.32,2.8867,0.5919
B3_jira_enhancer,U00541,8.9994,8.9175,0.8692,0.1442,75.59,2.7045,0.5657
B3_jira_enhancer,U00556,8.6203,8.4957,0.8701,0.1572,75.08,3.0233,0.5799
B3_jira_enhancer,U00571,8.4605,8.3494,0.8546,0.1715,79.09,3.2478,0.603
B3_jira_enhancer,U00586,8.6339,8.5077,0.8659,0.1571,75.89,2.9773,0.5784
B3_jira_enhancer,U00601,8.7224,8.5875,0.8698,0.1613,74.81,3.1108,0.5951
B3_jira_enhancer,U00616,9.1579,9.0601,0.8718,0.1407,74.6,2.6544,0.5664
B3_jira_enhancer,U00631,9.0195,8.9352,0.8807,0.1417,72.93,2.735,0.5646
B3_jira_enhancer,U00646,9.0647,8.9759,0.8796,0.1451,73.13,2.8118,0.5753
B3_jira_enhancer,U00661,8.6009,8.4761,0.8622,0.1554,77.15,2.9666,0.5737
B3_jira_enhancer,U00676,8.6347,8.5077,0.8682,0.1582,75.62,3.0602,0.5839
B3_jira_enhancer,U00691,8.5864,8.4654,0.8714,0.1558,74.88,3.0031,0.5753
B3_jira_enhancer,U00706,8.6278,8.5013,0.8653,0.1662,76.24,3.2084,0.602
B3_jira_enhancer,U00721,8.6097,8.4872,0.8732,0.1574,74.28,3.0303,0.58
B3_jira_enhancer,U00736,8.6432,8.5155,0.868,0.1559,75.61,2.9994,0.5781
B3_jira_enhancer,U00751,8.5733,8.4531,0.8634,0.1683,76.54,3.2009,0.6019
B3_jira_enhancer,U00766,8.5299,8.4131,0.8607,0.1565,77.43,2.9394,0.5705
B3_jira_enhancer,U00781,8.6715,8.5426,0.8731,0.1521,74.15,2.9128,0.57
B3_jira_enhancer,U00796,8.7407,8.6036,0.8659,0.1541,75.57,2.9083,0.5761
B3_jira_enhancer,U00811,8.7466,8.6099,0.8726,0.1543,74.05,2.9636,0.5794
B3_jira_enhancer,U00826,8.5955,8.4738,0.8687,0.1557,75.31,2.9575,0.5734
B3_jira_enhancer,U00841,9.0744,8.9845,0.8864,0.1368,71.51,2.6694,0.5572
B3_jira_enhancer,U00856,9.0167,8.9329,0.8748,0.1422,74.26,2.7036,0.5637
B3_jira_enhancer,U00871,9.2525,9.1453,0.875,0.1463,73.64,2.8087,0.5865
B3_jira_enhancer,U00885,9.1713,9.072,0.8769,0.1434,73.56,2.7736,0.5765
B3_jira_enhancer,U00899,9.0943,9.0028,0.8736,0.1424,74.34,2.702,0.5678
B3_jira_enhancer,U00913,9.2456,9.1391,0.8753,0.15,73.58,2.8948,0.5955
B3_jira_enhancer,U00927,9.1903,9.0892,0.876,0.139,73.57,2.6487,0.5653
B3_jira_enhancer,U00941,9.2222,9.118,0.873,0.1516,74.18,2.9108,0.5973
B3_jira_enhancer,U00955,9.0249,8.9123,0.8818,0.1466,72.23,2.8655,0.5778
B3_jira_enhancer,U00969,8.9035,8.8034,0.8728,0.1372,74.9,2.6295,0.5471
B3_jira_enhancer,U00983,9.0239,8.9063,0.877,0.1377,73.35,2.6514,0.555
B3_jira_enhancer,U00997,8.8293,8.7283,0.8635,0.1506,76.67,2.8065,0.571
B3_jira_enhancer,U01011,8.6861,8.5567,0.8797,0.1501,72.64,2.917,0.568
B3_jira_enhancer,U01025,8.5291,8.4121,0.8602,0.1557,77.59,2.9253,0.5685
B3_jira_enhancer,U01039,8.6738,8.5433,0.8656,0.1554,75.87,2.944,0.5763
B3_jira_enhancer,U01053,8.5219,8.4082,0.8716,0.152,74.86,2.8926,0.5614
B3_jira_enhancer,U01067,8.6129,8.4901,0.8741,0.1502,74.06,2.8752,0.5625
B3_jira_enhancer,U01081,8.7699,8.6316,0.8782,0.148,72.75,2.8628,0.5666
B3_jira_enhancer,U01095,8.651,8.5225,0.8659,0.16,75.93,3.0592,0.5871
B3_jira_enhancer,U01109,8.6169,8.4925,0.8674,0.1547,75.62,2.9396,0.5723
B3_jira_enhancer,U01123,8.7634,8.6277,0.8823,0.1371,71.88,2.6485,0.5406
B3_jira_enhancer,U01137,8.5907,8.4706,0.8768,0.1439,73.53,2.7501,0.5463
B3_jira_enhancer,U01151,8.7096,8.5764,0.8751,0.1496,73.77,2.9007,0.5677
B3_jira_enhancer,U01165,8.667,8.5368,0.8684,0.1468,75.53,2.8098,0.5572
B3_jira_enhancer,U01179,9.0482,8.9614,0.8714,0.1563,74.96,2.9964,0.5994
B3_jira_enhancer,U01193,9.0506,8.9632,0.8827,0.1344,72.4,2.5866,0.5486
B3_jira_enhancer,U01207,9.0989,9.007,0.8733,0.1426,74.42,2.7045,0.5685
B3_jira_enhancer,U01221,9.1505,9.0534,0.8769,0.1367,73.47,2.6008,0.5576
B3_jira_enhancer,U01235,8.6731,8.5421,0.8681,0.1582,75.56,3.0614,0.5858
B3_jira_enhancer,U01249,8.5109,8.3941,0.853,0.1724,79.39,3.2727,0.608
B3_jira_enhancer,U01263,8.8297,8.6858,0.8819,0.1512,71.77,2.9664,0.5792
B3_jira_enhancer,U01277,8.7001,8.567,0.8654,0.1695,75.77,3.2511,0.6125
B3_jira_enhancer,U01291,8.6369,8.5098,0.8688,0.15,75.5,2.8825,0.5638
B3_jira_enhancer,U01305,8.5637,8.4455,0.8705,0.1647,75.0,3.1716,0.5949
B3_jira_enhancer,U01319,8.5704,8.4484,0.8595,0.1615,77.8,3.0786,0.5863
B3_jira_enhancer,U01333,8.5197,8.4056,0.8675,0.1622,75.77,3.0903,0.5852
